date,code,broker,lot,val,avg,status,fd
05/21/2019,JPFA,ZP,2304.0,3144960,1365.0,S,F
05/21/2019,JPFA,CG,2239.0,3074147,1373.0,S,F
05/21/2019,JPFA,YU,2000.0,2720000,1360.0,S,F
05/21/2019,JPFA,AI,2000.0,2786000,1393.0,S,F
05/21/2019,JPFA,MG,300.0,413400,1378.0,S,F
05/21/2019,JPFA,YP,250.0,347500,1390.0,S,F
05/21/2019,JPFA,MS,44.0,60060,1365.0,S,F
05/21/2019,JPFA,YP,44911.0,62111913,1383.0,B,D
05/21/2019,JPFA,GR,31675.0,43616475,1377.0,B,D
05/21/2019,JPFA,PD,24522.0,33889404,1382.0,B,D
05/21/2019,JPFA,ZP,19866.0,27494544,1384.0,B,D
05/21/2019,JPFA,CC,18753.0,25804128,1376.0,B,D
05/21/2019,JPFA,LG,17981.0,24795799,1379.0,B,D
05/21/2019,JPFA,AO,17900.0,24540900,1371.0,B,D
05/21/2019,JPFA,YU,14514.0,20043834,1381.0,B,D
05/21/2019,JPFA,LS,11760.0,16346400,1390.0,B,D
05/21/2019,JPFA,AZ,10927.0,15024625,1375.0,B,D
05/21/2019,JPFA,LG,68581.0,94984685,1385.0,S,D
05/21/2019,JPFA,YP,32472.0,44713944,1377.0,S,D
05/21/2019,JPFA,CC,24112.0,33033440,1370.0,S,D
05/21/2019,JPFA,IF,19533.0,26936007,1379.0,S,D
05/21/2019,JPFA,YU,18434.0,25420486,1379.0,S,D
05/21/2019,JPFA,PD,14506.0,20032786,1381.0,S,D
05/21/2019,JPFA,AZ,12165.0,16653885,1369.0,S,D
05/21/2019,JPFA,LS,11908.0,16635476,1397.0,S,D
05/21/2019,JPFA,YB,11185.0,15524780,1388.0,S,D
05/21/2019,JPFA,YJ,8860.0,12182500,1375.0,S,D
05/22/2019,JPFA,YU,20313.0,27788184,1368.0,B,A
05/22/2019,JPFA,YP,16519.0,22548435,1365.0,B,A
05/22/2019,JPFA,KZ,14431.0,19626160,1360.0,B,A
05/22/2019,JPFA,PD,6495.0,8885160,1368.0,B,A
05/22/2019,JPFA,LG,4786.0,6499388,1358.0,B,A
05/22/2019,JPFA,CP,4737.0,6447057,1361.0,B,A
05/22/2019,JPFA,CC,4724.0,6462432,1368.0,B,A
05/22/2019,JPFA,OD,4282.0,5844930,1365.0,B,A
05/22/2019,JPFA,KK,4239.0,5786235,1365.0,B,A
05/22/2019,JPFA,ZP,4155.0,5679885,1367.0,B,A
05/22/2019,JPFA,CS,27362.0,37321768,1364.0,S,A
05/22/2019,JPFA,YP,16451.0,22455615,1365.0,S,A
05/22/2019,JPFA,GR,7633.0,10419045,1365.0,S,A
05/22/2019,JPFA,PD,7041.0,9603924,1364.0,S,A
05/22/2019,JPFA,YB,6960.0,9465600,1360.0,S,A
05/22/2019,JPFA,CC,6515.0,8892975,1365.0,S,A
05/22/2019,JPFA,LG,5806.0,7896160,1360.0,S,A
05/22/2019,JPFA,DH,3436.0,4707320,1370.0,S,A
05/22/2019,JPFA,AO,3195.0,4367565,1367.0,S,A
05/22/2019,JPFA,HP,3001.0,4093364,1364.0,S,A
05/22/2019,JPFA,KZ,14431.0,19626160,1360.0,B,F
05/22/2019,JPFA,YU,5077.0,6925028,1364.0,B,F
05/22/2019,JPFA,CS,3218.0,4366826,1357.0,B,F
05/22/2019,JPFA,AI,1000.0,1365000,1365.0,B,F
05/22/2019,JPFA,AO,500.0,685000,1370.0,B,F
05/22/2019,JPFA,CC,388.0,533500,1375.0,B,F
05/22/2019,JPFA,CS,27362.0,37321768,1364.0,S,F
05/22/2019,JPFA,AK,1619.0,2208316,1364.0,S,F
05/22/2019,JPFA,CC,739.0,1008735,1365.0,S,F
05/22/2019,JPFA,BK,214.0,291682,1363.0,S,F
05/22/2019,JPFA,MS,86.0,117304,1364.0,S,F
05/22/2019,JPFA,YP,16519.0,22548435,1365.0,B,D
05/22/2019,JPFA,YU,15236.0,20858084,1369.0,B,D
05/22/2019,JPFA,PD,6495.0,8885160,1368.0,B,D
05/22/2019,JPFA,LG,4786.0,6499388,1358.0,B,D
05/22/2019,JPFA,CP,4737.0,6447057,1361.0,B,D
05/22/2019,JPFA,CC,4336.0,5927312,1367.0,B,D
05/22/2019,JPFA,OD,4282.0,5844930,1365.0,B,D
05/22/2019,JPFA,KK,4239.0,5786235,1365.0,B,D
05/22/2019,JPFA,ZP,4155.0,5679885,1367.0,B,D
05/22/2019,JPFA,GR,3458.0,4709796,1362.0,B,D
05/22/2019,JPFA,YP,16451.0,22455615,1365.0,S,D
05/22/2019,JPFA,GR,7633.0,10419045,1365.0,S,D
05/22/2019,JPFA,PD,7041.0,9603924,1364.0,S,D
05/22/2019,JPFA,YB,6960.0,9465600,1360.0,S,D
05/22/2019,JPFA,LG,5806.0,7896160,1360.0,S,D
05/22/2019,JPFA,CC,5776.0,7884240,1365.0,S,D
05/22/2019,JPFA,DH,3436.0,4707320,1370.0,S,D
05/22/2019,JPFA,AO,3195.0,4367565,1367.0,S,D
05/22/2019,JPFA,HP,3001.0,4093364,1364.0,S,D
05/22/2019,JPFA,IN,2887.0,3946529,1367.0,S,D
05/23/2019,JPFA,YP,50723.0,70961477,1399.0,B,A
05/23/2019,JPFA,PD,39827.0,55797627,1401.0,B,A
05/23/2019,JPFA,YJ,34104.0,47779704,1401.0,B,A
05/23/2019,JPFA,CC,27518.0,38580236,1402.0,B,A
05/23/2019,JPFA,YU,26229.0,36799287,1403.0,B,A
05/23/2019,JPFA,KK,20436.0,28630836,1401.0,B,A
05/23/2019,JPFA,DH,17647.0,24688153,1399.0,B,A
05/23/2019,JPFA,PI,11050.0,15470000,1400.0,B,A
05/23/2019,JPFA,AO,10780.0,15102780,1401.0,B,A
05/23/2019,JPFA,KZ,8585.0,12001830,1398.0,B,A
05/23/2019,JPFA,YP,28964.0,40578564,1401.0,S,A
05/23/2019,JPFA,YU,20392.0,28446840,1395.0,S,A
05/23/2019,JPFA,AZ,15601.0,21763395,1395.0,S,A
05/23/2019,JPFA,LG,15490.0,21686000,1400.0,S,A
05/23/2019,JPFA,AI,14296.0,20028696,1401.0,S,A
05/23/2019,JPFA,PD,13843.0,19380200,1400.0,S,A
05/23/2019,JPFA,GR,13471.0,18818987,1397.0,S,A
05/23/2019,JPFA,YJ,11963.0,16772126,1402.0,S,A
05/23/2019,JPFA,CS,11294.0,15811600,1400.0,S,A
05/23/2019,JPFA,OD,10870.0,15228870,1401.0,S,A
05/23/2019,JPFA,YU,25660.0,36000980,1403.0,B,F
05/23/2019,JPFA,KZ,8585.0,12001830,1398.0,B,F
05/23/2019,JPFA,CC,7504.0,10535616,1404.0,B,F
05/23/2019,JPFA,ZP,785.0,1099000,1400.0,B,F
05/23/2019,JPFA,PD,300.0,418500,1395.0,B,F
05/23/2019,JPFA,AG,51.0,71400,1400.0,B,F
05/23/2019,JPFA,SQ,1.0,1405,1405.0,B,F
05/23/2019,JPFA,CS,11294.0,15811600,1400.0,S,F
05/23/2019,JPFA,AI,3000.0,4200000,1400.0,S,F
05/23/2019,JPFA,BK,2841.0,3966036,1396.0,S,F
05/23/2019,JPFA,MS,2255.0,3109645,1379.0,S,F
05/23/2019,JPFA,YU,500.0,700000,1400.0,S,F
05/23/2019,JPFA,CC,111.0,153180,1380.0,S,F
05/23/2019,JPFA,GR,25.0,35250,1410.0,S,F
05/23/2019,JPFA,YP,50723.0,70961477,1399.0,B,D
05/23/2019,JPFA,PD,39527.0,55377327,1401.0,B,D
05/23/2019,JPFA,YJ,34104.0,47779704,1401.0,B,D
05/23/2019,JPFA,KK,20436.0,28630836,1401.0,B,D
05/23/2019,JPFA,CC,20014.0,28039614,1401.0,B,D
05/23/2019,JPFA,DH,17647.0,24688153,1399.0,B,D
05/23/2019,JPFA,PI,11050.0,15470000,1400.0,B,D
05/23/2019,JPFA,AO,10780.0,15102780,1401.0,B,D
05/23/2019,JPFA,YB,7865.0,10995270,1398.0,B,D
05/23/2019,JPFA,GR,7430.0,10349990,1393.0,B,D
05/23/2019,JPFA,YP,28964.0,40578564,1401.0,S,D
05/23/2019,JPFA,YU,19892.0,27749340,1395.0,S,D
05/23/2019,JPFA,AZ,15601.0,21763395,1395.0,S,D
05/23/2019,JPFA,LG,15490.0,21686000,1400.0,S,D
05/23/2019,JPFA,PD,13843.0,19380200,1400.0,S,D
05/23/2019,JPFA,GR,13446.0,18784062,1397.0,S,D
05/23/2019,JPFA,YJ,11963.0,16772126,1402.0,S,D
05/23/2019,JPFA,AI,11296.0,15836992,1402.0,S,D
05/23/2019,JPFA,OD,10870.0,15228870,1401.0,S,D
05/23/2019,JPFA,CC,10358.0,14480484,1398.0,S,D
05/24/2019,JPFA,CS,60000.0,85260000,1421.0,B,A
05/24/2019,JPFA,YU,37788.0,53356656,1412.0,B,A
05/24/2019,JPFA,YP,31471.0,44374110,1410.0,B,A
05/24/2019,JPFA,AO,23945.0,33906120,1416.0,B,A
05/24/2019,JPFA,CC,21475.0,30193850,1406.0,B,A
05/24/2019,JPFA,PD,20744.0,29414992,1418.0,B,A
05/24/2019,JPFA,AK,17778.0,25369206,1427.0,B,A
05/24/2019,JPFA,KK,14745.0,20687235,1403.0,B,A
05/24/2019,JPFA,CD,13703.0,19471963,1421.0,B,A
05/24/2019,JPFA,DR,12630.0,17921970,1419.0,B,A
05/24/2019,JPFA,YP,52039.0,73166834,1406.0,S,A
05/24/2019,JPFA,YU,42645.0,60427965,1417.0,S,A
05/24/2019,JPFA,CC,41174.0,58014166,1409.0,S,A
05/24/2019,JPFA,DB,33851.0,48237675,1425.0,S,A
05/24/2019,JPFA,PD,23125.0,32536875,1407.0,S,A
05/24/2019,JPFA,LG,15589.0,21996079,1411.0,S,A
05/24/2019,JPFA,KK,12545.0,17713540,1412.0,S,A
05/24/2019,JPFA,ZP,12381.0,17593401,1421.0,S,A
05/24/2019,JPFA,CS,10496.0,14767872,1407.0,S,A
05/24/2019,JPFA,YJ,10261.0,14621925,1425.0,S,A
05/24/2019,JPFA,CS,60000.0,85260000,1421.0,B,F
05/24/2019,JPFA,YU,20384.0,28924896,1419.0,B,F
05/24/2019,JPFA,AK,17778.0,25369206,1427.0,B,F
05/24/2019,JPFA,CG,6327.0,9034956,1428.0,B,F
05/24/2019,JPFA,CC,2144.0,3012320,1405.0,B,F
05/24/2019,JPFA,DX,1000.0,1385000,1385.0,B,F
05/24/2019,JPFA,MS,393.0,551772,1404.0,B,F
05/24/2019,JPFA,AG,81.0,115830,1430.0,B,F
05/24/2019,JPFA,GR,40.0,56200,1405.0,B,F
05/24/2019,JPFA,ZP,30.0,42150,1405.0,B,F
05/24/2019,JPFA,DB,33851.0,48237675,1425.0,S,F
05/24/2019,JPFA,CS,10496.0,14767872,1407.0,S,F
05/24/2019,JPFA,DX,8000.0,11216000,1402.0,S,F
05/24/2019,JPFA,CC,6953.0,9650764,1388.0,S,F
05/24/2019,JPFA,KZ,3795.0,5339565,1407.0,S,F
05/24/2019,JPFA,ZP,3680.0,5221920,1419.0,S,F
05/24/2019,JPFA,AI,1000.0,1405000,1405.0,S,F
05/24/2019,JPFA,YU,1000.0,1430000,1430.0,S,F
05/24/2019,JPFA,BK,124.0,174220,1405.0,S,F
05/24/2019,JPFA,MS,3.0,4275,1425.0,S,F
05/24/2019,JPFA,YP,31471.0,44374110,1410.0,B,D
05/24/2019,JPFA,AO,23945.0,33906120,1416.0,B,D
05/24/2019,JPFA,PD,20744.0,29414992,1418.0,B,D
05/24/2019,JPFA,CC,19331.0,27179386,1406.0,B,D
05/24/2019,JPFA,YU,17404.0,24417812,1403.0,B,D
05/24/2019,JPFA,KK,14745.0,20687235,1403.0,B,D
05/24/2019,JPFA,CD,13703.0,19471963,1421.0,B,D
05/24/2019,JPFA,DR,12630.0,17921970,1419.0,B,D
05/24/2019,JPFA,LS,12513.0,17768460,1420.0,B,D
05/24/2019,JPFA,AZ,12292.0,17171924,1397.0,B,D
05/24/2019,JPFA,YP,52039.0,73166834,1406.0,S,D
05/24/2019,JPFA,YU,41645.0,59010965,1417.0,S,D
05/24/2019,JPFA,CC,34221.0,48388494,1414.0,S,D
05/24/2019,JPFA,PD,23125.0,32536875,1407.0,S,D
05/24/2019,JPFA,LG,15589.0,21996079,1411.0,S,D
05/24/2019,JPFA,KK,12545.0,17713540,1412.0,S,D
05/24/2019,JPFA,YJ,10261.0,14621925,1425.0,S,D
05/24/2019,JPFA,GR,9042.0,12794430,1415.0,S,D
05/24/2019,JPFA,DH,8736.0,12300288,1408.0,S,D
05/24/2019,JPFA,ZP,8701.0,12372822,1422.0,S,D
05/27/2019,JPFA,AK,77971.0,114461428,1468.0,B,A
05/27/2019,JPFA,KZ,57973.0,85800040,1480.0,B,A
05/27/2019,JPFA,YP,39566.0,58043322,1467.0,B,A
05/27/2019,JPFA,BK,23891.0,35334789,1479.0,B,A
05/27/2019,JPFA,YU,23865.0,34819035,1459.0,B,A
05/27/2019,JPFA,CC,18311.0,26825615,1465.0,B,A
05/27/2019,JPFA,PD,15654.0,22964418,1467.0,B,A
05/27/2019,JPFA,EP,13211.0,19486225,1475.0,B,A
05/27/2019,JPFA,NI,10826.0,15795134,1459.0,B,A
05/27/2019,JPFA,AI,10085.0,14623250,1450.0,B,A
05/27/2019,JPFA,YP,67307.0,98739369,1467.0,S,A
05/27/2019,JPFA,CC,28955.0,42390120,1464.0,S,A
05/27/2019,JPFA,AZ,25275.0,37179525,1471.0,S,A
05/27/2019,JPFA,LG,23986.0,35259420,1470.0,S,A
05/27/2019,JPFA,DB,22356.0,32885676,1471.0,S,A
05/27/2019,JPFA,IF,18942.0,27712146,1463.0,S,A
05/27/2019,JPFA,CP,18538.0,27417702,1479.0,S,A
05/27/2019,JPFA,AO,16710.0,24463440,1464.0,S,A
05/27/2019,JPFA,LS,14696.0,21441464,1459.0,S,A
05/27/2019,JPFA,PD,13590.0,19936530,1467.0,S,A
05/27/2019,JPFA,AK,77971.0,114461428,1468.0,B,F
05/27/2019,JPFA,KZ,57973.0,85800040,1480.0,B,F
05/27/2019,JPFA,BK,23891.0,35334789,1479.0,B,F
05/27/2019,JPFA,YU,12850.0,18825250,1465.0,B,F
05/27/2019,JPFA,ZP,8161.0,11923221,1461.0,B,F
05/27/2019,JPFA,YP,385.0,554785,1441.0,B,F
05/27/2019,JPFA,MS,31.0,46159,1489.0,B,F
05/27/2019,JPFA,DB,22356.0,32885676,1471.0,S,F
05/27/2019,JPFA,YU,6343.0,9387640,1480.0,S,F
05/27/2019,JPFA,CC,4657.0,6822505,1465.0,S,F
05/27/2019,JPFA,ZP,4650.0,6863400,1476.0,S,F
05/27/2019,JPFA,CS,4223.0,6190918,1466.0,S,F
05/27/2019,JPFA,AI,4000.0,5920000,1480.0,S,F
05/27/2019,JPFA,HP,1000.0,1465000,1465.0,S,F
05/27/2019,JPFA,BK,326.0,484110,1485.0,S,F
05/27/2019,JPFA,AG,134.0,198186,1479.0,S,F
05/27/2019,JPFA,GR,100.0,147000,1470.0,S,F
05/27/2019,JPFA,YP,39181.0,57478527,1467.0,B,D
05/27/2019,JPFA,CC,18311.0,26825615,1465.0,B,D
05/27/2019,JPFA,PD,15654.0,22964418,1467.0,B,D
05/27/2019,JPFA,EP,13211.0,19486225,1475.0,B,D
05/27/2019,JPFA,YU,11015.0,15993780,1452.0,B,D
05/27/2019,JPFA,NI,10826.0,15795134,1459.0,B,D
05/27/2019,JPFA,AI,10085.0,14623250,1450.0,B,D
05/27/2019,JPFA,AZ,10054.0,14729110,1465.0,B,D
05/27/2019,JPFA,CP,9939.0,14560635,1465.0,B,D
05/27/2019,JPFA,DR,9032.0,13150592,1456.0,B,D
05/27/2019,JPFA,YP,67307.0,98739369,1467.0,S,D
05/27/2019,JPFA,AZ,25275.0,37179525,1471.0,S,D
05/27/2019,JPFA,CC,24298.0,35572272,1464.0,S,D
05/27/2019,JPFA,LG,23986.0,35259420,1470.0,S,D
05/27/2019,JPFA,IF,18942.0,27712146,1463.0,S,D
05/27/2019,JPFA,CP,18538.0,27417702,1479.0,S,D
05/27/2019,JPFA,AO,16710.0,24463440,1464.0,S,D
05/27/2019,JPFA,LS,14696.0,21441464,1459.0,S,D
05/27/2019,JPFA,PD,13590.0,19936530,1467.0,S,D
05/27/2019,JPFA,DR,12307.0,17955913,1459.0,S,D
05/28/2019,JPFA,KZ,109506.0,162287892,1482.0,B,A
05/28/2019,JPFA,SQ,84907.0,126426523,1489.0,B,A
05/28/2019,JPFA,RX,68804.0,101485900,1475.0,B,A
05/28/2019,JPFA,AK,67237.0,100317604,1492.0,B,A
05/28/2019,JPFA,CC,45252.0,67334976,1488.0,B,A
05/28/2019,JPFA,YU,41888.0,62078016,1482.0,B,A
05/28/2019,JPFA,YP,36971.0,55308616,1496.0,B,A
05/28/2019,JPFA,PD,29916.0,44844084,1499.0,B,A
05/28/2019,JPFA,ZP,19306.0,28862470,1495.0,B,A
05/28/2019,JPFA,DB,15641.0,23226885,1485.0,B,A
05/28/2019,JPFA,KZ,169311.0,250749591,1481.0,S,A
05/28/2019,JPFA,AK,77326.0,114597132,1482.0,S,A
05/28/2019,JPFA,CC,45164.0,67339524,1491.0,S,A
05/28/2019,JPFA,YP,32747.0,48891271,1493.0,S,A
05/28/2019,JPFA,YU,30990.0,46206090,1491.0,S,A
05/28/2019,JPFA,LG,30382.0,45451472,1496.0,S,A
05/28/2019,JPFA,MS,20549.0,30309775,1475.0,S,A
05/28/2019,JPFA,EP,17336.0,25951992,1497.0,S,A
05/28/2019,JPFA,PD,16769.0,25052886,1494.0,S,A
05/28/2019,JPFA,PI,15000.0,22170000,1478.0,S,A
05/28/2019,JPFA,KZ,108868.0,161342376,1482.0,B,F
05/28/2019,JPFA,RX,68804.0,101485900,1475.0,B,F
05/28/2019,JPFA,AK,67237.0,100317604,1492.0,B,F
05/28/2019,JPFA,CC,15164.0,22366900,1475.0,B,F
05/28/2019,JPFA,DB,8091.0,11934225,1475.0,B,F
05/28/2019,JPFA,BK,8082.0,11920950,1475.0,B,F
05/28/2019,JPFA,YU,4500.0,6691500,1487.0,B,F
05/28/2019,JPFA,MS,1678.0,2481762,1479.0,B,F
05/28/2019,JPFA,KZ,169311.0,250749591,1481.0,S,F
05/28/2019,JPFA,AK,77326.0,114597132,1482.0,S,F
05/28/2019,JPFA,YU,26000.0,38792000,1492.0,S,F
05/28/2019,JPFA,MS,20549.0,30309775,1475.0,S,F
05/28/2019,JPFA,CC,17998.0,26889012,1494.0,S,F
05/28/2019,JPFA,BK,7398.0,10934244,1478.0,S,F
05/28/2019,JPFA,ZP,5794.0,8615678,1487.0,S,F
05/28/2019,JPFA,DB,3905.0,5759875,1475.0,S,F
05/28/2019,JPFA,CS,1421.0,2117290,1490.0,S,F
05/28/2019,JPFA,AI,1000.0,1495000,1495.0,S,F
05/28/2019,JPFA,SQ,84907.0,126426523,1489.0,B,D
05/28/2019,JPFA,YU,37388.0,55409016,1482.0,B,D
05/28/2019,JPFA,YP,36971.0,55308616,1496.0,B,D
05/28/2019,JPFA,CC,30088.0,44981560,1495.0,B,D
05/28/2019,JPFA,PD,29916.0,44844084,1499.0,B,D
05/28/2019,JPFA,ZP,19306.0,28862470,1495.0,B,D
05/28/2019,JPFA,AZ,12380.0,18644280,1506.0,B,D
05/28/2019,JPFA,KK,11576.0,17375576,1501.0,B,D
05/28/2019,JPFA,CP,11191.0,16674590,1490.0,B,D
05/28/2019,JPFA,MG,10400.0,15496000,1490.0,B,D
05/28/2019,JPFA,YP,32189.0,48058177,1493.0,S,D
05/28/2019,JPFA,LG,30382.0,45451472,1496.0,S,D
05/28/2019,JPFA,CC,27166.0,40423008,1488.0,S,D
05/28/2019,JPFA,EP,17336.0,25951992,1497.0,S,D
05/28/2019,JPFA,PD,16769.0,25052886,1494.0,S,D
05/28/2019,JPFA,PI,15000.0,22170000,1478.0,S,D
05/28/2019,JPFA,KK,13539.0,20173110,1490.0,S,D
05/28/2019,JPFA,YJ,10880.0,16211200,1490.0,S,D
05/28/2019,JPFA,DP,10000.0,15100000,1510.0,S,D
05/28/2019,JPFA,CP,9670.0,14514670,1501.0,S,D
05/29/2019,JPFA,KZ,51648.0,77213760,1495.0,B,A
05/29/2019,JPFA,YU,34313.0,51332248,1496.0,B,A
05/29/2019,JPFA,AK,31043.0,46223027,1489.0,B,A
05/29/2019,JPFA,BK,19103.0,28635397,1499.0,B,A
05/29/2019,JPFA,YP,14002.0,20918988,1494.0,B,A
05/29/2019,JPFA,DB,9300.0,13996500,1505.0,B,A
05/29/2019,JPFA,PD,6407.0,9546430,1490.0,B,A
05/29/2019,JPFA,CS,5370.0,8055000,1500.0,B,A
05/29/2019,JPFA,ZP,4417.0,6559245,1485.0,B,A
05/29/2019,JPFA,KK,4349.0,6510453,1497.0,B,A
05/29/2019,JPFA,YU,23124.0,34616628,1497.0,S,A
05/29/2019,JPFA,YP,21499.0,32184003,1497.0,S,A
05/29/2019,JPFA,AK,14919.0,22259148,1492.0,S,A
05/29/2019,JPFA,KZ,14040.0,21074040,1501.0,S,A
05/29/2019,JPFA,PD,10877.0,16282869,1497.0,S,A
05/29/2019,JPFA,FM,10000.0,14800000,1480.0,S,A
05/29/2019,JPFA,KS,8721.0,13072779,1499.0,S,A
05/29/2019,JPFA,AD,8459.0,12705418,1502.0,S,A
05/29/2019,JPFA,DP,7000.0,10374000,1482.0,S,A
05/29/2019,JPFA,CC,6686.0,9968826,1491.0,S,A
05/29/2019,JPFA,KZ,50322.0,75231390,1495.0,B,F
05/29/2019,JPFA,AK,31043.0,46223027,1489.0,B,F
05/29/2019,JPFA,BK,18654.0,27962346,1499.0,B,F
05/29/2019,JPFA,YU,7788.0,11635272,1494.0,B,F
05/29/2019,JPFA,CS,5370.0,8055000,1500.0,B,F
05/29/2019,JPFA,DX,1650.0,2455200,1488.0,B,F
05/29/2019,JPFA,AI,1000.0,1505000,1505.0,B,F
05/29/2019,JPFA,AK,14919.0,22259148,1492.0,S,F
05/29/2019,JPFA,DP,7000.0,10374000,1482.0,S,F
05/29/2019,JPFA,CS,5370.0,8055000,1500.0,S,F
05/29/2019,JPFA,MS,4800.0,7099200,1479.0,S,F
05/29/2019,JPFA,CC,1027.0,1514825,1475.0,S,F
05/29/2019,JPFA,YU,1000.0,1500000,1500.0,S,F
05/29/2019,JPFA,RX,671.0,1001803,1493.0,S,F
05/29/2019,JPFA,MG,500.0,741500,1483.0,S,F
05/29/2019,JPFA,BK,290.0,433550,1495.0,S,F
05/29/2019,JPFA,YU,26525.0,39707925,1497.0,B,D
05/29/2019,JPFA,YP,14002.0,20918988,1494.0,B,D
05/29/2019,JPFA,DB,9300.0,13996500,1505.0,B,D
05/29/2019,JPFA,PD,6407.0,9546430,1490.0,B,D
05/29/2019,JPFA,ZP,4417.0,6559245,1485.0,B,D
05/29/2019,JPFA,KK,4349.0,6510453,1497.0,B,D
05/29/2019,JPFA,CC,4212.0,6292728,1494.0,B,D
05/29/2019,JPFA,YB,4051.0,6056245,1495.0,B,D
05/29/2019,JPFA,FZ,3620.0,5350360,1478.0,B,D
05/29/2019,JPFA,GR,3435.0,5121585,1491.0,B,D
05/29/2019,JPFA,YU,22124.0,33097504,1496.0,S,D
05/29/2019,JPFA,YP,21499.0,32184003,1497.0,S,D
05/29/2019,JPFA,KZ,14040.0,21074040,1501.0,S,D
05/29/2019,JPFA,PD,10877.0,16282869,1497.0,S,D
05/29/2019,JPFA,FM,10000.0,14800000,1480.0,S,D
05/29/2019,JPFA,KS,8721.0,13072779,1499.0,S,D
05/29/2019,JPFA,AD,8459.0,12705418,1502.0,S,D
05/29/2019,JPFA,CC,5659.0,8454546,1494.0,S,D
05/29/2019,JPFA,EP,5542.0,8207702,1481.0,S,D
05/29/2019,JPFA,DR,5067.0,7605567,1501.0,S,D
05/31/2019,JPFA,KZ,87236.0,130854000,1500.0,B,A
05/31/2019,JPFA,CC,65847.0,99297276,1508.0,B,A
05/31/2019,JPFA,MS,37007.0,56139619,1517.0,B,A
05/31/2019,JPFA,AK,33269.0,49970038,1502.0,B,A
05/31/2019,JPFA,YP,30328.0,45734624,1508.0,B,A
05/31/2019,JPFA,CD,14746.0,22133746,1501.0,B,A
05/31/2019,JPFA,PD,10391.0,15669628,1508.0,B,A
05/31/2019,JPFA,DX,10220.0,15401540,1507.0,B,A
05/31/2019,JPFA,NI,9281.0,14042153,1513.0,B,A
05/31/2019,JPFA,KK,8056.0,12196784,1514.0,B,A
05/31/2019,JPFA,OD,48207.0,72503328,1504.0,S,A
05/31/2019,JPFA,AK,40787.0,61547583,1509.0,S,A
05/31/2019,JPFA,AZ,33550.0,50392100,1502.0,S,A
05/31/2019,JPFA,RX,29772.0,44866404,1507.0,S,A
05/31/2019,JPFA,CS,27948.0,42005844,1503.0,S,A
05/31/2019,JPFA,YP,24348.0,36643740,1505.0,S,A
05/31/2019,JPFA,DH,23233.0,35012131,1507.0,S,A
05/31/2019,JPFA,AG,17561.0,26341500,1500.0,S,A
05/31/2019,JPFA,CC,17004.0,25625028,1507.0,S,A
05/31/2019,JPFA,KK,16113.0,24314517,1509.0,S,A
05/31/2019,JPFA,KZ,87236.0,130854000,1500.0,B,F
05/31/2019,JPFA,AK,33269.0,49970038,1502.0,B,F
05/31/2019,JPFA,DX,10000.0,15070000,1507.0,B,F
05/31/2019,JPFA,YU,1000.0,1513000,1513.0,B,F
05/31/2019,JPFA,CC,851.0,1297775,1525.0,B,F
05/31/2019,JPFA,YP,200.0,303000,1515.0,B,F
05/31/2019,JPFA,BK,76.0,114836,1511.0,B,F
05/31/2019,JPFA,MS,6.0,9030,1505.0,B,F
05/31/2019,JPFA,AK,40787.0,61547583,1509.0,S,F
05/31/2019,JPFA,RX,29772.0,44866404,1507.0,S,F
05/31/2019,JPFA,CS,27948.0,42005844,1503.0,S,F
05/31/2019,JPFA,MS,1983.0,2986398,1506.0,S,F
05/31/2019,JPFA,YU,1000.0,1500000,1500.0,S,F
05/31/2019,JPFA,BK,63.0,94815,1505.0,S,F
05/31/2019,JPFA,CC,64996.0,98013968,1508.0,B,D
05/31/2019,JPFA,MS,37001.0,56130517,1517.0,B,D
05/31/2019,JPFA,YP,30128.0,45433024,1508.0,B,D
05/31/2019,JPFA,CD,14746.0,22133746,1501.0,B,D
05/31/2019,JPFA,PD,10391.0,15669628,1508.0,B,D
05/31/2019,JPFA,NI,9281.0,14042153,1513.0,B,D
05/31/2019,JPFA,KK,8056.0,12196784,1514.0,B,D
05/31/2019,JPFA,AO,6600.0,10018800,1518.0,B,D
05/31/2019,JPFA,GR,6400.0,9644800,1507.0,B,D
05/31/2019,JPFA,AI,5659.0,8556408,1512.0,B,D
05/31/2019,JPFA,OD,48207.0,72503328,1504.0,S,D
05/31/2019,JPFA,AZ,33550.0,50392100,1502.0,S,D
05/31/2019,JPFA,YP,24348.0,36643740,1505.0,S,D
05/31/2019,JPFA,DH,23233.0,35012131,1507.0,S,D
05/31/2019,JPFA,AG,17561.0,26341500,1500.0,S,D
05/31/2019,JPFA,CC,17004.0,25625028,1507.0,S,D
05/31/2019,JPFA,KK,16113.0,24314517,1509.0,S,D
05/31/2019,JPFA,PD,13083.0,19702998,1506.0,S,D
05/31/2019,JPFA,AO,12050.0,18231650,1513.0,S,D
05/31/2019,JPFA,YU,7652.0,11569824,1512.0,S,D
06/10/2019,JPFA,YP,25115.0,38024110,1514.0,B,A
06/10/2019,JPFA,GR,24244.0,36753904,1516.0,B,A
06/10/2019,JPFA,PD,14812.0,22410556,1513.0,B,A
06/10/2019,JPFA,CC,14285.0,21656060,1516.0,B,A
06/10/2019,JPFA,AI,13053.0,19762242,1514.0,B,A
06/10/2019,JPFA,CG,12930.0,19563090,1513.0,B,A
