,date,code,broker,lot,val,avg,status,fd
15,10/08/2019,POSA,EP,296029,296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029,123.0,S,A
16,10/08/2019,POSA,CC,192016,192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016,125.0,S,A
17,10/08/2019,POSA,MG,181718,181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718,124.0,S,A
18,10/08/2019,POSA,ZR,150000,150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000,125.0,S,A
19,10/08/2019,POSA,YJ,118618,118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618,125.0,S,A
20,10/08/2019,POSA,KK,7300.0,897900.0,123.0,B,F
21,10/08/2019,POSA,YP,5726.0,692846.0,121.0,B,F
22,10/08/2019,POSA,NI,2300.0,273700.0,119.0,B,F
23,10/08/2019,POSA,LS,1500.0,178500.0,119.0,B,F
24,10/08/2019,POSA,AD,1300.0,152100.0,117.0,B,F
25,10/08/2019,POSA,RG,1000.0,128000.0,128.0,B,F
26,10/08/2019,POSA,GR,22.0,2684.0,122.0,B,F
27,10/08/2019,POSA,,,,,B,F
28,10/08/2019,POSA,,,,,B,F
29,10/08/2019,POSA,,,,,B,F
30,10/08/2019,POSA,KK,7300.0,883300.0,121.0,S,F
31,10/08/2019,POSA,XA,5486.0,630890.0,115.0,S,F
32,10/08/2019,POSA,LS,1500.0,178500.0,119.0,S,F
33,10/08/2019,POSA,NI,1000.0,124000.0,124.0,S,F
34,10/08/2019,POSA,YP,667.0,88711.0,133.0,S,F
35,10/08/2019,POSA,AG,450.0,51750.0,115.0,S,F
36,10/08/2019,POSA,,,,,S,F
37,10/08/2019,POSA,,,,,S,F
38,10/08/2019,POSA,,,,,S,F
39,10/08/2019,POSA,,,,,S,F
40,10/08/2019,POSA,YP,1.9 M,1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M1.9 M,124.0,B,D
41,10/08/2019,POSA,XA,1.5 M,1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M1.5 M,124.0,B,D
42,10/08/2019,POSA,KK,744978,744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978744978,123.0,B,D
43,10/08/2019,POSA,PD,638334,638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334638334,123.0,B,D
44,10/08/2019,POSA,FS,386536,386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536386536,86.0,B,D
45,10/08/2019,POSA,EP,340523,340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523340523,122.0,B,D
46,10/08/2019,POSA,CC,311764,311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764311764,123.0,B,D
47,10/08/2019,POSA,MG,183718,183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718183718,123.0,B,D
48,10/08/2019,POSA,NI,169553,169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553169553,123.0,B,D
49,10/08/2019,POSA,YJ,126807,126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807126807,124.0,B,D
50,10/08/2019,POSA,XA,2.4 M,2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M2.4 M,122.0,S,D
51,10/08/2019,POSA,YP,1.7 M,1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M1.7 M,124.0,S,D
52,10/08/2019,POSA,KK,648108,648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108648108,124.0,S,D
53,10/08/2019,POSA,PD,566428,566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428566428,125.0,S,D
54,10/08/2019,POSA,AD,370001,370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001370001,84.0,S,D
55,10/08/2019,POSA,EP,296029,296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029296029,123.0,S,D
56,10/08/2019,POSA,CC,192016,192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016192016,125.0,S,D
57,10/08/2019,POSA,MG,181718,181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718181718,124.0,S,D
58,10/08/2019,POSA,ZR,150000,150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000150000,125.0,S,D
59,10/08/2019,POSA,YJ,118618,118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618118618,125.0,S,D
0,10/09/2019,POSA,BQ,1.3 M,1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M,144.0,B,A
1,10/09/2019,POSA,TS,366254,366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254,113.0,B,A
2,10/09/2019,POSA,YJ,105685,105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685,113.0,B,A
3,10/09/2019,POSA,YP,56039,5603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039,113.0,B,A
4,10/09/2019,POSA,CC,37642,376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642376423764237642,114.0,B,A
5,10/09/2019,POSA,LG,23601,2360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601236012360123601,113.0,B,A
6,10/09/2019,POSA,PD,22226,222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226222262222622226,114.0,B,A
7,10/09/2019,POSA,NI,14087,1408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087140871408714087,113.0,B,A
8,10/09/2019,POSA,OD,10963,1096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963109631096310963,113.0,B,A
9,10/09/2019,POSA,KK,10318,1031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318103181031810318,113.0,B,A
10,10/09/2019,POSA,EP,997980,143709120,144.0,S,A
11,10/09/2019,POSA,XA,467788,63619168,136.0,S,A
12,10/09/2019,POSA,FS,366556,41420828,113.0,S,A
13,10/09/2019,POSA,YP,49500,5593500,113.0,S,A
14,10/09/2019,POSA,PD,34694,3920422,113.0,S,A
15,10/09/2019,POSA,CC,31416,3581424,114.0,S,A
16,10/09/2019,POSA,DR,20380,2302940,113.0,S,A
17,10/09/2019,POSA,NI,17335,1976190,114.0,S,A
18,10/09/2019,POSA,GR,17233,1947329,113.0,S,A
19,10/09/2019,POSA,KK,13380,1511940,113.0,S,A
20,10/09/2019,POSA,AD,600.0,68400.0,114.0,B,F
21,10/09/2019,POSA,GR,500.0,56500.0,113.0,B,F
22,10/09/2019,POSA,,,,,B,F
23,10/09/2019,POSA,,,,,B,F
24,10/09/2019,POSA,,,,,B,F
25,10/09/2019,POSA,,,,,B,F
26,10/09/2019,POSA,,,,,B,F
27,10/09/2019,POSA,,,,,B,F
28,10/09/2019,POSA,,,,,B,F
29,10/09/2019,POSA,,,,,B,F
30,10/09/2019,POSA,XA,10514.0,1198596.0,114.0,S,F
31,10/09/2019,POSA,,,,,S,F
32,10/09/2019,POSA,,,,,S,F
33,10/09/2019,POSA,,,,,S,F
34,10/09/2019,POSA,,,,,S,F
35,10/09/2019,POSA,,,,,S,F
36,10/09/2019,POSA,,,,,S,F
37,10/09/2019,POSA,,,,,S,F
38,10/09/2019,POSA,,,,,S,F
39,10/09/2019,POSA,,,,,S,F
40,10/09/2019,POSA,BQ,1.3 M,1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M1.3 M,144.0,B,D
41,10/09/2019,POSA,TS,366254,366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254366254,113.0,B,D
42,10/09/2019,POSA,YJ,105685,105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685105685,113.0,B,D
43,10/09/2019,POSA,YP,56039,5603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039560395603956039,113.0,B,D
